Респ Коми, Усть-Вымский р-н, г Микунь;Микунь;UTC+3;62.3579068;50.0719503
Респ Коми, г Печора;Печора;UTC+3;65.148584;57.2239777
Респ Коми, г Сосногорск;Сосногорск;UTC+3;63.5989841;53.876293
г Сыктывкар;Сыктывкар;UTC+3;61.6686617;50.8358151
Респ Коми, г Усинск;Усинск;UTC+3;65.994147;57.5569423
Респ Коми, г Ухта;Ухта;UTC+3;63.5565514;53.7014239
Костромская обл, г Буй;Буй;UTC+3;58.4733277;41.5306822
Костромская обл, г Волгореченск;Волгореченск;UTC+3;57.4424559;41.1594201
Костромская обл, г Галич;Галич;UTC+3;58.3828191;42.3654013
Костромская обл, г Кологрив;Кологрив;UTC+3;58.8269323;44.3184927
г Кострома;Кострома;UTC+3;57.768;40.927
Костромская обл, г Макарьев;Макарьев;UTC+3;57.8807152;43.8014197
Костромская обл, г Мантурово;Мантурово;UTC+3;58.3265441;44.757494
Костромская обл, г Нерехта;Нерехта;UTC+3;57.4543369;40.5723598
Костромская обл, г Нея;Нея;UTC+3;58.2943349;43.8780948
Костромская обл, г Солигалич;Солигалич;UTC+3;59.0784867;42.2878423
Костромская обл, г Чухлома;Чухлома;UTC+3;58.753421;42.6884958
Костромская обл, г Шарья;Шарья;UTC+3;58.3760542;45.4062414
Краснодарский край, г Абинск;Абинск;UTC+3;44.8679655;38.1618157
Краснодарский край, г Анапа;Анапа;UTC+3;44.8950433;37.3163282
Краснодарский край, г Апшеронск;Апшеронск;UTC+3;44.4584006;39.7299824
Краснодарский край, г Армавир;Армавир;UTC+3;45.0012149;41.1324168
Краснодарский край, г Белореченск;Белореченск;UTC+3;44.7651876;39.8781494
Краснодарский край, г Геленджик;Геленджик;UTC+3;44.5630007;38.0790852
Краснодарский край, г Горячий Ключ;Горячий Ключ;UTC+3;44.6344864;39.1354738
Краснодарский край, г Гулькевичи;Гулькевичи;UTC+3;45.3605121;40.6918389
Краснодарский край, г Ейск;Ейск;UTC+3;46.71157;38.2763895
Краснодарский край, г Кореновск;Кореновск;UTC+3;45.4641703;39.458949
г Краснодар;Краснодар;UTC+3;45.0401604;38.9759647
Краснодарский край, Кавказский р-н, г Кропоткин;Кропоткин;UTC+3;45.4333007;40.5727951
Краснодарский край, г Крымск;Крымск;UTC+3;44.9344404;37.9855795
Краснодарский край, г Курганинск;Курганинск;UTC+3;44.8877025;40.5913245
Краснодарский край, г Лабинск;Лабинск;UTC+3;44.6354363;40.7245341
Краснодарский край, г Новокубанск;Новокубанск;UTC+3;45.1038699;41.0475175
Краснодарский край, г Новороссийск;Новороссийск;UTC+3;44.7235026;37.7686135
Краснодарский край, г Приморско-Ахтарск;Приморско-Ахтарск;UTC+3;46.0515432;38.1704875
Краснодарский край, г Славянск-на-Кубани;Славянск-на-Кубани;UTC+3;45.2603626;38.1259774
Краснодарский край, г Сочи;Сочи;UTC+3;43.5854551;39.7231548
Краснодарский край, г Темрюк;Темрюк;UTC+3;45.2610949;37.4454412
Краснодарский край, г Тимашевск;Тимашевск;UTC+3;45.615923;38.9351837
Краснодарский край, г Тихорецк;Тихорецк;UTC+3;45.8546345;40.1260267
Краснодарский край, г Туапсе;Туапсе;UTC+3;44.1105335;39.0824904
Краснодарский край, г Усть-Лабинск;Усть-Лабинск;UTC+3;45.2227359;39.6929577
Краснодарский край, Апшеронский р-н, г Хадыженск;Хадыженск;UTC+3;44.4122963;39.5320258
Красноярский край, Курагинский р-н, г Артемовск;Артемовск;UTC+7;54.3473075;93.4358377
Красноярский край, г Ачинск;Ачинск;UTC+7;56.253907;90.4794397
Красноярский край, г Боготол;Боготол;UTC+7;56.2098468;89.5299336
Красноярский край, г Бородино;Бородино;UTC+7;55.9054121;94.9020967
Красноярский край, г Дивногорск;Дивногорск;UTC+7;55.9576784;92.3800687
Красноярский край, г Дудинка;Дудинка;UTC+7;69.4031364;86.1907218
Красноярский край, г Енисейск;Енисейск;UTC+7;58.4485261;92.1651083
Красноярский край, г Железногорск;Железногорск;UTC+7;56.2529035;93.532273
Красноярский край, Рыбинский р-н, г Заозерный;Заозерный;UTC+7;55.9617752;94.7091491
Красноярский край, г Зеленогорск;Зеленогорск;UTC+7;56.1131564;94.5888103
Красноярский край, Туруханский р-н, г Игарка;Игарка;UTC+7;67.4666901;86.5812794
Красноярский край, г Иланский;Иланский;UTC+7;56.2374037;96.067267
Красноярский край, г Канск;Канск;UTC+7;56.2051282;95.7051096
Красноярский край, г Кодинск;Кодинск;UTC+7;58.6032644;99.1797962
г Красноярск;Красноярск;UTC+7;56.0093879;92.8524806
Красноярский край, г Лесосибирск;Лесосибирск;UTC+7;58.221681;92.5037872
Красноярский край, г Минусинск;Минусинск;UTC+7;53.7104586;91.6872907
Красноярский край, г Назарово;Назарово;UTC+7;56.0113799;90.4168775
Красноярский край, г Норильск;Норильск;UTC+7;69.3489978;88.2009846
Красноярский край, г Сосновоборск;Сосновоборск;UTC+7;56.1202647;93.3354121
Красноярский край, г Ужур;Ужур;UTC+7;55.3141969;89.8333918
Красноярский край, г Уяр;Уяр;UTC+7;55.8131263;94.3282601
Красноярский край, г Шарыпово;Шарыпово;UTC+7;55.5389739;89.1801044
Респ Крым, г Ялта, г Алупка;Ялта;UTC+3;44.4164605;34.0444797
Респ Крым, г Алушта;Алушта;UTC+3;44.6764304;34.4100624
Респ Крым, г Армянск;Армянск;UTC+3;46.1059307;33.6910012
Респ Крым, Бахчисарайский р-н, г Бахчисарай;Бахчисарай;UTC+3;44.7514769;33.8752176
Респ Крым, Белогорский р-н, г Белогорск;Белогорск;UTC+3;45.057202;34.5999029
Респ Крым, г Джанкой;Джанкой;UTC+3;45.7092306;34.3883372
Респ Крым, г Евпатория;Евпатория;UTC+3;45.190629;33.367634
Респ Крым, г Керчь;Керчь;UTC+3;45.3562627;36.4674513
Респ Крым, г Красноперекопск;Красноперекопск;UTC+3;45.9537576;33.7921939
Респ Крым, г Саки;Саки;UTC+3;45.1341997;33.6033383
Респ Крым, г Симферополь;Симферополь;UTC+3;44.9482948;34.1001151
Респ Крым, Кировский р-н, г Старый Крым;Старый Крым;UTC+3;45.029058;35.0901474
Респ Крым, г Судак;Судак;UTC+3;44.8504679;34.9762034
Респ Крым, г Феодосия;Феодосия;UTC+3;45.0318393;35.3824259
Респ Крым, Ленинский р-н, г Щелкино;Щелкино;UTC+3;45.4288991;35.825165
Респ Крым, г Ялта;Ялта;UTC+3;44.4953612;34.166308
Курганская обл, г Далматово;Далматово;UTC+5;56.262114;62.9387011
Курганская обл, г Катайск;Катайск;UTC+5;56.290809;62.5800359
г Курган;Курган;UTC+5;55.4443883;65.3161963
Курганская обл, г Куртамыш;Куртамыш;UTC+5;54.9368539;64.4203722
Курганская обл, г Макушино;Макушино;UTC+5;55.2153947;67.2451705
Курганская обл, г Петухово;Петухово;UTC+5;55.0650077;67.8873408
Курганская обл, г Шадринск;Шадринск;UTC+5;56.0870344;63.6297182
Курганская обл, г Шумиха;Шумиха;UTC+5;55.2280246;63.2901272
Курганская обл, г Щучье;Щучье;UTC+5;55.2087637;62.7478548
Курская обл, Дмитриевский р-н, г Дмитриев;Дмитриев;UTC+3;52.1268464;35.0739038
Курская обл, г Железногорск;Железногорск;UTC+3;52.3380202;35.3516867
г Курск;Курск;UTC+3;51.7303637;36.1925603
Курская обл, г Курчатов;Курчатов;UTC+3;51.6604083;35.6572224
Курская обл, г Льгов;Льгов;UTC+3;51.6597148;35.2612491
Курская обл, г Обоянь;Обоянь;UTC+3;51.2119324;36.2755133
Курская обл, г Рыльск;Рыльск;UTC+3;51.5681314;34.6802597
Курская обл, г Суджа;Суджа;UTC+3;51.1918927;35.2720915
Курская обл, г Фатеж;Фатеж;UTC+3;52.0917728;35.8538706
Курская обл, г Щигры;Щигры;UTC+3;51.8786014;36.8910945
Ленинградская обл, г Бокситогорск;Бокситогорск;UTC+3;59.4734797;33.845688
Ленинградская обл, г Волосово;Волосово;UTC+3;59.4445408;29.4923355
Ленинградская обл, г Волхов;Волхов;UTC+3;59.9005958;32.3520756
Ленинградская обл, г Всеволожск;Всеволожск;UTC+3;60.0191278;30.6456718
Ленинградская обл, г Выборг;Выборг;UTC+3;60.7130801;28.7328336
Ленинградская обл, Выборгский р-н, г Высоцк;Высоцк;UTC+3;60.6296236;28.5709314
Ленинградская обл, г Гатчина;Гатчина;UTC+3;59.565237;30.1282473
Ленинградская обл, Кингисеппский р-н, г Ивангород;Ивангород;UTC+3;59.3766119;28.2231659
Ленинградская обл, Выборгский р-н, г Каменногорск;Каменногорск;UTC+3;60.950855;29.1308372
Ленинградская обл, г Кингисепп;Кингисепп;UTC+3;59.3740435;28.6112444
Ленинградская обл, г Кириши;Кириши;UTC+3;59.4742862;32.0624947
Ленинградская обл, г Кировск;Кировск;UTC+3;59.8754216;30.981364
Ленинградская обл, Гатчинский р-н, г Коммунар;Коммунар;UTC+3;59.6215133;30.3934125
Ленинградская обл, Всеволожский р-н, г Кудрово;Кудрово;UTC+3;59.9075226;30.5121008
Ленинградская обл, г Лодейное Поле;Лодейное Поле;UTC+3;60.7320936;33.5521022
Ленинградская обл, г Луга;Луга;UTC+3;58.7374031;29.8465776
Ленинградская обл, Тосненский р-н, г Любань;Любань;UTC+3;59.3493847;31.2484801
Ленинградская обл, Всеволожский р-н, г Мурино;Мурино;UTC+3;60.044862;30.4571456
Ленинградская обл, Тосненский р-н, г Никольское;Никольское;UTC+3;59.7043309;30.7874571
Ленинградская обл, Волховский р-н, г Новая Ладога;Новая Ладога;UTC+3;60.1100135;32.3141203
Ленинградская обл, Кировский р-н, г Отрадное;Отрадное;UTC+3;59.7726848;30.7988557
Ленинградская обл, Бокситогорский р-н, г Пикалево;Пикалево;UTC+3;59.5132022;34.1772776
Ленинградская обл, г Подпорожье;Подпорожье;UTC+3;60.9127549;34.1567664
Ленинградская обл, Выборгский р-н, г Приморск;Приморск;UTC+3;60.3660209;28.6135772
Ленинградская обл, г Приозерск;Приозерск;UTC+3;61.0330896;30.1587851
Ленинградская обл, Выборгский р-н, г Светогорск;Светогорск;UTC+3;61.1111282;28.8725865
Ленинградская обл, Всеволожский р-н, г Сертолово;Сертолово;UTC+3;60.1446932;30.2095918
Ленинградская обл, г Сланцы;Сланцы;UTC+3;59.1178185;28.0881475
Ленинградская обл, г Сосновый Бор;Сосновый Бор;UTC+3;59.8772884;29.1291619
Ленинградская обл, Волховский р-н, г Сясьстрой;Сясьстрой;UTC+3;60.1401739;32.5601559
Ленинградская обл, г Тихвин;Тихвин;UTC+3;59.6272904;33.5072731
Ленинградская обл, г Тосно;Тосно;UTC+3;59.5407098;30.877812
Ленинградская обл, Кировский р-н, г Шлиссельбург;Шлиссельбург;UTC+3;59.9443714;31.0333365
Липецкая обл, г Грязи;Грязи;UTC+3;52.4874097;39.9331142
Липецкая обл, г Данков;Данков;UTC+3;53.2577411;39.1456184
Липецкая обл, г Елец;Елец;UTC+3;52.6152411;38.5289342
Липецкая обл, г Задонск;Задонск;UTC+3;52.4004179;38.9205032
Липецкая обл, г Лебедянь;Лебедянь;UTC+3;53.0156117;39.143536
г Липецк;Липецк;UTC+3;52.610249;39.5947883
Липецкая обл, г Усмань;Усмань;UTC+3;52.0442648;39.726401
Липецкая обл, г Чаплыгин;Чаплыгин;UTC+3;53.24048;39.9670973
г Магадан;Магадан;UTC+11;59.5681332;150.8084956
Магаданская обл, г Сусуман;Сусуман;UTC+11;62.7805882;148.1540281
Респ Марий Эл, г Волжск;Волжск;UTC+3;55.8623156;48.3715083
Респ Марий Эл, г Звенигово;Звенигово;UTC+3;55.9738571;48.0170245
г Йошкар-Ола;Йошкар-Ола;UTC+3;56.6343662;47.8999706
Респ Марий Эл, г Козьмодемьянск;Козьмодемьянск;UTC+3;56.3334036;46.546675
Респ Мордовия, г Ардатов;Ардатов;UTC+3;54.8465544;46.2411232
Респ Мордовия, г Инсар;Инсар;UTC+3;53.8770022;44.3696566
Респ Мордовия, г Ковылкино;Ковылкино;UTC+3;54.0391072;43.9191539
Респ Мордовия, г Краснослободск;Краснослободск;UTC+3;54.4248207;43.7845011
Респ Мордовия, г Рузаевка;Рузаевка;UTC+3;54.0581967;44.9490466
г Саранск;Саранск;UTC+3;54.1809332;45.1862632
Респ Мордовия, г Темников;Темников;UTC+3;54.6310583;43.2161099
г Москва;;UTC+3;55.7540471;37.620405
Московская обл, г Наро-Фоминск, г Апрелевка;Апрелевка;UTC+3;55.5276918;37.065143
Московская обл, г Балашиха;Балашиха;UTC+3;55.796389;37.938283
Московская обл, г Воскресенск, г Белоозёрский;Белоозёрский;UTC+3;55.4595766;38.4389742
Московская обл, г Бронницы;Бронницы;UTC+3;55.4255379;38.264145
Московская обл, г Наро-Фоминск, г Верея;Верея;UTC+3;55.343369;36.185694
Московская обл, г Видное;Видное;UTC+3;55.551725;37.7061984
Московская обл, г Волоколамск;Волоколамск;UTC+3;56.0356499;35.9585112
Московская обл, г Воскресенск;;UTC+3;55.3071519;38.7027953
Московская обл, г Клин, г Высоковск;Высоковск;UTC+3;56.3359513;36.5251837
Московская обл, г Одинцово, г Голицыно;Голицыно;UTC+3;55.6190582;36.9856793
Московская обл, г Истра, г Дедовск;Дедовск;UTC+3;55.8703276;37.1245043
Московская обл, г Дзержинский;Дзержинский;UTC+3;55.6240869;37.8440276
Московская обл, г Дмитров;;UTC+3;56.3477457;37.526672
Московская обл, г Долгопрудный;Долгопрудный;UTC+3;55.9385999;37.5101021
Московская обл, г Домодедово;Домодедово;UTC+3;55.4363283;37.7664984
Московская обл, г Орехово-Зуево, г Дрезна;Дрезна;UTC+3;55.7443143;38.8498479
Московская обл, г Дубна;Дубна;UTC+3;56.741786;37.1757223
Московская обл, г Егорьевск;Егорьевск;UTC+3;55.3830113;39.0358317
Московская обл, г Жуковский;Жуковский;UTC+3;55.599803;38.1224298
Московская обл, г Зарайск;Зарайск;UTC+3;54.762456;38.8850978
Московская обл, г Одинцово, г Звенигород;Звенигород;UTC+3;55.7297089;36.8554029
Московская обл, г Ивантеевка;Ивантеевка;UTC+3;55.9741665;37.9207539
Московская обл, г Истра;;UTC+3;55.9062267;36.8601454
Московская обл, г Кашира;Кашира;UTC+3;54.853337;38.1904392
Московская обл, г Клин;;UTC+3;56.3425605;36.7240032
Московская обл, г Коломна;Коломна;UTC+3;55.102814;38.7531002
Московская обл, г Королёв;Королёв;UTC+3;55.9161773;37.8545415
Московская обл, г Котельники;Котельники;UTC+3;55.6597925;37.8631156
Московская обл, г Красноармейск;Красноармейск;UTC+3;56.105426;38.140838
Московская обл, г Красногорск;Красногорск;UTC+3;55.8317203;37.3295266
Московская обл, г Сергиев Посад, г Краснозаводск;Краснозаводск;UTC+3;56.4409979;38.2320307
Московская обл, г Краснознаменск;Краснознаменск;UTC+3;55.5978959;37.0393709
Московская обл, г Одинцово, г Кубинка;Кубинка;UTC+3;55.5754955;36.6951995
Московская обл, г Орехово-Зуево, г Куровское;Куровское;UTC+3;55.5792277;38.9207723
Московская обл, г Орехово-Зуево, г Ликино-Дулёво;Ликино-Дулёво;UTC+3;55.7078257;38.9578093
Московская обл, г Лобня;Лобня;UTC+3;56.0328881;37.4614035
Московская обл, г Лосино-Петровский;Лосино-Петровский;UTC+3;55.8713214;38.200599
Московская обл, г Луховицы;Луховицы;UTC+3;54.9652077;39.0260266
Московская обл, г Лыткарино;Лыткарино;UTC+3;55.5778163;37.9033507
Московская обл, г Люберцы;Люберцы;UTC+3;55.676499;37.898125
Московская обл, г Можайск;Можайск;UTC+3;55.5069259;36.024043
Московская обл, г Мытищи;Мытищи;UTC+3;55.9105782;37.7363579
Московская обл, г Наро-Фоминск;;UTC+3;55.386185;36.734484
Московская обл, г Ногинск;;UTC+3;55.8686133;38.4622104
Московская обл, г Одинцово;;UTC+3;55.6789455;37.263686
Московская обл, г Озёры;Озёры;UTC+3;54.8541006;38.5599196
Московская обл, г Орехово-Зуево;;UTC+3;55.8151421;38.9869822
Московская обл, г Павловский Посад;Павловский Посад;UTC+3;55.7807244;38.6596983
Московская обл, г Сергиев Посад, г Пересвет;Пересвет;UTC+3;56.4158326;38.1733534
Московская обл, г Подольск;Подольск;UTC+3;55.4389322;37.5703482
Московская обл, г Протвино;Протвино;UTC+3;54.8705984;37.2182749
Московская обл, г Пушкино;Пушкино;UTC+3;56.0103638;37.8471403
Московская обл, г Пущино;Пущино;UTC+3;54.8324412;37.6210346
Московская обл, г Раменское;Раменское;UTC+3;55.5495132;38.2728914
Московская обл, г Реутов;Реутов;UTC+3;55.7582621;37.8618553
Московская обл, г Шатура, г Рошаль;Рошаль;UTC+3;55.6632776;39.8656147
Московская обл, г Руза;Руза;UTC+3;55.7014744;36.1959206
Московская обл, г Сергиев Посад;;UTC+3;56.3062548;38.1502661
Московская обл, г Серпухов;Серпухов;UTC+3;54.9226466;37.4033859
Московская обл, г Солнечногорск;Солнечногорск;UTC+3;56.185102;36.977631
Московская обл, г Ногинск, г Старая Купавна;Старая Купавна;UTC+3;55.810648;38.175624
Московская обл, г Ступино;Ступино;UTC+3;54.886274;38.078228
Московская обл, г Талдом;Талдом;UTC+3;56.7308564;37.5276003
Московская обл, г Фрязино;Фрязино;UTC+3;55.9590588;38.0410235
Московская обл, г Химки;Химки;UTC+3;55.888657;37.4303702
Московская обл, г Сергиев Посад, г Хотьково;Хотьково;UTC+3;56.2516982;37.9396017
Московская обл, г Черноголовка;Черноголовка;UTC+3;56.010005;38.379245
Московская обл, г Чехов;Чехов;UTC+3;55.1508011;37.4533252
Московская обл, г Шатура;;UTC+3;55.5777427;39.5445712
Московская обл, г Щёлково;Щёлково;UTC+3;55.9233801;37.9783707
Московская обл, г Электрогорск;Электрогорск;UTC+3;55.8780241;38.7806752
Московская обл, г Электросталь;Электросталь;UTC+3;55.7847291;38.4447045
Московская обл, г Ногинск, г Электроугли;Электроугли;UTC+3;55.7170877;38.2192563
Московская обл, г Дмитров, г Яхрома;Яхрома;UTC+3;56.2890516;37.4831799
Мурманская обл, г Апатиты;Апатиты;UTC+3;67.5677761;33.4067929
Мурманская обл, г Гаджиево;Гаджиево;UTC+3;69.2491311;33.315341
Мурманская обл, г Заозерск;Заозерск;UTC+3;69.4003584;32.4501496
Мурманская обл, Печенгский р-н, г Заполярный;Заполярный;UTC+3;69.4132852;30.7984312
Мурманская обл, г Кандалакша;Кандалакша;UTC+3;67.1567974;32.4143218
Мурманская обл, г Кировск;Кировск;UTC+3;67.6150424;33.663735
Мурманская обл, г Ковдор;Ковдор;UTC+3;67.5661417;30.4741941
Мурманская обл, г Кола;Кола;UTC+3;68.8786028;33.0262299
Мурманская обл, г Мончегорск;Мончегорск;UTC+3;67.9386153;32.9359719
г Мурманск;Мурманск;UTC+3;69.007721;33.0685865
Мурманская обл, г Оленегорск;Оленегорск;UTC+3;68.1422058;33.2669407
Мурманская обл, г Островной;Островной;UTC+3;68.0510344;39.5077846
Мурманская обл, г Полярные Зори;Полярные Зори;UTC+3;67.373084;32.4975636
Мурманская обл, г Полярный;Полярный;UTC+3;69.1989583;33.4508591
Мурманская обл, г Североморск;Североморск;UTC+3;69.0766801;33.4177759
Мурманская обл, г Снежногорск;Снежногорск;UTC+3;69.1921409;33.2383502
г Нарьян-Мар;Нарьян-Мар;UTC+3;67.6379672;53.0069565
Нижегородская обл, г Арзамас;Арзамас;UTC+3;55.3945814;43.8408141
Нижегородская обл, г Балахна;Балахна;UTC+3;56.495036;43.5758423
Нижегородская обл, г Богородск;Богородск;UTC+3;56.1020828;43.5135442
Нижегородская обл, г Бор;Бор;UTC+3;56.3565458;44.0646481
Нижегородская обл, г Ветлуга;Ветлуга;UTC+3;57.8559204;45.7761957
Нижегородская обл, г Володарск;Володарск;UTC+3;56.2169751;43.1596417
Нижегородская обл, Павловский р-н, г Ворсма;Ворсма;UTC+3;55.989943;43.2718859
Нижегородская обл, г Выкса;Выкса;UTC+3;55.3207727;42.1678834
Нижегородская обл, Павловский р-н, г Горбатов;Горбатов;UTC+3;56.1307769;43.0626185
Нижегородская обл, г Городец;Городец;UTC+3;56.6449218;43.4723104
Нижегородская обл, г Дзержинск;Дзержинск;UTC+3;56.2376047;43.4599416
Нижегородская обл, Городецкий р-н, г Заволжье;Заволжье;UTC+3;56.6404286;43.3872492
Нижегородская обл, г Княгинино;Княгинино;UTC+3;55.8205915;45.032337
Нижегородская обл, г Кстово;Кстово;UTC+3;56.1432084;44.1664198
Нижегородская обл, г Кулебаки;Кулебаки;UTC+3;55.4296181;42.5125538
Нижегородская обл, г Лукоянов;Лукоянов;UTC+3;55.0326225;44.4933807
Нижегородская обл, г Лысково;Лысково;UTC+3;56.0262359;45.035771
Нижегородская обл, г Навашино;Навашино;UTC+3;55.543811;42.1887089
г Нижний Новгород;Нижний Новгород;UTC+3;56.3240627;44.0053913
Нижегородская обл, г Павлово;Павлово;UTC+3;55.9797564;43.0995042
Нижегородская обл, г Первомайск;Первомайск;UTC+3;54.8675792;43.8013992
Нижегородская обл, г Перевоз;Перевоз;UTC+3;55.5967718;44.5448369
Нижегородская обл, г Саров;Саров;UTC+3;54.9228268;43.3448089
Нижегородская обл, г Семенов;Семенов;UTC+3;56.7889794;44.4902885
Нижегородская обл, г Сергач;Сергач;UTC+3;55.5201515;45.4813231
Нижегородская обл, г Урень;Урень;UTC+3;57.4612572;45.7833293
Нижегородская обл, г Чкаловск;Чкаловск;UTC+3;56.7651262;43.242077
Нижегородская обл, г Шахунья;Шахунья;UTC+3;57.6764293;46.6129009
Новгородская обл, г Боровичи;Боровичи;UTC+3;58.3840197;33.9175929
Новгородская обл, г Валдай;Валдай;UTC+3;57.9823766;33.2369436
г Великий Новгород;Великий Новгород;UTC+3;58.5213846;31.2755394
Новгородская обл, г Малая Вишера;Малая Вишера;UTC+3;58.8458379;32.2247401
Новгородская обл, г Окуловка;Окуловка;UTC+3;58.3910296;33.2901557
Новгородская обл, г Пестово;Пестово;UTC+3;58.5973723;35.8143898
Новгородская обл, г Сольцы;Сольцы;UTC+3;58.1201281;30.309351
Новгородская обл, г Старая Русса;Старая Русса;UTC+3;57.990737;31.3554897
Новгородская обл, г Холм;Холм;UTC+3;57.145108;31.1787499
Новгородская обл, г Чудово;Чудово;UTC+3;59.1248394;31.6866241
Новосибирская обл, Барабинский р-н, г Барабинск;Барабинск;UTC+7;55.35146;78.3464506
Новосибирская обл, г Бердск;Бердск;UTC+7;54.7582156;83.1070605
Новосибирская обл, г Болотное;Болотное;UTC+7;55.6692421;84.3906889
Новосибирская обл, г Искитим;Искитим;UTC+7;54.6267603;83.2951244
Новосибирская обл, г Карасук;Карасук;UTC+7;53.7343189;78.0422967
Новосибирская обл, г Каргат;Каргат;UTC+7;55.1945666;80.2829495
Новосибирская обл, Куйбышевский р-н, г Куйбышев;Куйбышев;UTC+7;55.4685094;78.3242048
Новосибирская обл, г Купино;Купино;UTC+7;54.366055;77.2973368
г Новосибирск;Новосибирск;UTC+7;55.028191;82.9211489
Новосибирская обл, г Обь;Обь;UTC+7;54.9945576;82.6937181
Новосибирская обл, Татарский р-н, г Татарск;Татарск;UTC+7;55.2146167;75.9739914
Новосибирская обл, г Тогучин;Тогучин;UTC+7;55.2251631;84.4104118
Новосибирская обл, г Черепаново;Черепаново;UTC+7;54.2206476;83.3724521
Новосибирская обл, г Чулым;Чулым;UTC+7;55.0906867;80.9592508
Омская обл, г Исилькуль;Исилькуль;UTC+6;54.9096002;71.2816284
Омская обл, г Калачинск;Калачинск;UTC+6;55.0598155;74.5653644
Омская обл, г Называевск;Называевск;UTC+6;55.5689323;71.3503426
г Омск;Омск;UTC+6;54.9848566;73.3674517
Омская обл, г Тара;Тара;UTC+6;56.9160511;74.3649194
Омская обл, г Тюкалинск;Тюкалинск;UTC+6;55.8703415;72.1954747
Оренбургская обл, г Абдулино;Абдулино;UTC+5;53.6778906;53.6472483
Оренбургская обл, г Бугуруслан;Бугуруслан;UTC+5;53.6523728;52.4326853
Оренбургская обл, г Бузулук;Бузулук;UTC+5;52.7881277;52.2624877
Оренбургская обл, г Гай;Гай;UTC+5;51.4649189;58.4436875
Оренбургская обл, г Кувандык;Кувандык;UTC+5;51.4783857;57.3612636
Оренбургская обл, г Медногорск;Медногорск;UTC+5;51.4037617;57.583163
Оренбургская обл, г Новотроицк;Новотроицк;UTC+5;51.1964202;58.3018192
г Оренбург;Оренбург;UTC+5;51.7875092;55.1018828
Оренбургская обл, г Орск;Орск;UTC+5;51.2294282;58.4752777
Оренбургская обл, г Соль-Илецк;Соль-Илецк;UTC+5;51.1633736;54.9896726
Оренбургская обл, г Сорочинск;Сорочинск;UTC+5;52.426685;53.1542745
Оренбургская обл, г Ясный;Ясный;UTC+5;51.036838;59.874344
Орловская обл, г Болхов;Болхов;UTC+3;53.4438496;36.0076833
Орловская обл, г Дмитровск;Дмитровск;UTC+3;52.5054851;35.1415009
Орловская обл, г Ливны;Ливны;UTC+3;52.4284558;37.6039506
Орловская обл, г Малоархангельск;Малоархангельск;UTC+3;52.4002192;36.5038579
Орловская обл, г Мценск;Мценск;UTC+3;53.2788438;36.5749105
Орловская обл, г Новосиль;Новосиль;UTC+3;52.97454;37.0437146
г Орёл;Орёл;UTC+3;52.9671298;36.0696427
Пензенская обл, г Белинский;Белинский;UTC+3;52.9640996;43.4183212
Пензенская обл, г Городище;Городище;UTC+3;53.2726916;45.7026142
Пензенская обл, г Заречный;Заречный;UTC+3;53.1960836;45.1689907
Пензенская обл, г Каменка;Каменка;UTC+3;53.1855463;44.0469717
Пензенская обл, г Кузнецк;Кузнецк;UTC+3;53.1130888;46.605092
Пензенская обл, г Нижний Ломов;Нижний Ломов;UTC+3;53.5300905;43.6730217
Пензенская обл, г Никольск;Никольск;UTC+3;53.7137496;46.0799857
г Пенза;Пенза;UTC+3;53.1753314;45.0348625
Пензенская обл, г Сердобск;Сердобск;UTC+3;52.4697595;44.2122414
Пензенская обл, г Спасск;Спасск;UTC+3;53.9271974;43.1859073
Пензенская обл, Городищенский р-н, г Сурск;Сурск;UTC+3;53.0761357;45.6910796
Пермский край, г Александровск;Александровск;UTC+5;59.1613221;57.5763459
Пермский край, г Березники;Березники;UTC+5;59.4079923;56.8039427
Пермский край, г Верещагино;Верещагино;UTC+5;58.0797571;54.6581309
Пермский край, г Горнозаводск;Горнозаводск;UTC+5;58.3742532;58.3231716
Пермский край, г Гремячинск;Гремячинск;UTC+5;58.5626082;57.8520572
Пермский край, г Губаха;Губаха;UTC+5;58.8371721;57.554533
Пермский край, г Добрянка;Добрянка;UTC+5;58.469685;56.4130737
Пермский край, г Кизел;Кизел;UTC+5;59.0512783;57.6471028
Пермский край, г Красновишерск;Красновишерск;UTC+5;60.3901321;57.0535682
Пермский край, г Краснокамск;Краснокамск;UTC+5;58.0822065;55.7479936
Пермский край, г Кудымкар;Кудымкар;UTC+5;59.0167925;54.6572508
Пермский край, г Кунгур;Кунгур;UTC+5;57.4283296;56.9438656
Пермский край, г Лысьва;Лысьва;UTC+5;58.0995875;57.8086825
Пермский край, г Нытва;Нытва;UTC+5;57.9336725;55.3356084
Пермский край, г Оса;Оса;UTC+5;57.2889515;55.4688668
Пермский край, г Оханск;Оханск;UTC+5;57.7180034;55.3872469
Пермский край, г Очер;Очер;UTC+5;57.8852686;54.7161091
г Пермь;Пермь;UTC+5;58.0102583;56.2342034
Пермский край, г Соликамск;Соликамск;UTC+5;59.6482998;56.771009
Пермский край, г Усолье;Усолье;UTC+5;59.4277573;56.6837872
Пермский край, г Чайковский;Чайковский;UTC+5;56.7781501;54.1477965
Пермский край, г Чердынь;Чердынь;UTC+5;60.4011933;56.4799933
Пермский край, Ильинский р-н, г Чермоз;Чермоз;UTC+5;58.7842834;56.1507138
Пермский край, г Чернушка;Чернушка;UTC+5;56.5160768;56.0763049
